Borrower_ID,Borrower_Name,CIN,PAN,Sector,City,Risk_Profile,External_Rating,Sanctioned_Limit_Cr,Annual_Turnover_Cr,Total_Debt_Cr,TNW_Cr,Promoter_Holding_Pct,EWS-001_Value,EWS-001_Score,EWS-001_Critical,EWS-002_Value,EWS-002_Score,EWS-002_Critical,EWS-003_Value,EWS-003_Score,EWS-003_Critical,EWS-004_Value,EWS-004_Score,EWS-004_Critical,EWS-005_Value,EWS-005_Score,EWS-005_Critical,EWS-006_Value,EWS-006_Score,EWS-006_Critical,EWS-007_Value,EWS-007_Score,EWS-007_Critical,EWS-008_Value,EWS-008_Score,EWS-008_Critical,EWS-009_Value,EWS-009_Score,EWS-009_Critical,EWS-010_Value,EWS-010_Score,EWS-010_Critical,EWS-011_Value,EWS-011_Score,EWS-011_Critical,EWS-012_Value,EWS-012_Score,EWS-012_Critical,EWS-013_Value,EWS-013_Score,EWS-013_Critical,EWS-014_Value,EWS-014_Score,EWS-014_Critical,EWS-015_Value,EWS-015_Score,EWS-015_Critical,EWS-016_Value,EWS-016_Score,EWS-016_Critical,EWS-017_Value,EWS-017_Score,EWS-017_Critical,EWS-018_Value,EWS-018_Score,EWS-018_Critical,EWS-019_Value,EWS-019_Score,EWS-019_Critical,EWS-020_Value,EWS-020_Score,EWS-020_Critical,EWS-021_Value,EWS-021_Score,EWS-021_Critical,EWS-022_Value,EWS-022_Score,EWS-022_Critical,EWS-023_Value,EWS-023_Score,EWS-023_Critical,EWS-024_Value,EWS-024_Score,EWS-024_Critical,EWS-025_Value,EWS-025_Score,EWS-025_Critical,EWS-026_Value,EWS-026_Score,EWS-026_Critical,EWS-027_Value,EWS-027_Score,EWS-027_Critical,EWS-028_Value,EWS-028_Score,EWS-028_Critical,EWS-029_Value,EWS-029_Score,EWS-029_Critical,EWS-030_Value,EWS-030_Score,EWS-030_Critical,EWS-031_Value,EWS-031_Score,EWS-031_Critical,EWS-032_Value,EWS-032_Score,EWS-032_Critical,EWS-033_Value,EWS-033_Score,EWS-033_Critical,EWS-034_Value,EWS-034_Score,EWS-034_Critical,EWS-035_Value,EWS-035_Score,EWS-035_Critical,EWS-036_Value,EWS-036_Score,EWS-036_Critical,EWS-037_Value,EWS-037_Score,EWS-037_Critical,EWS-038_Value,EWS-038_Score,EWS-038_Critical,EWS-039_Value,EWS-039_Score,EWS-039_Critical,EWS-040_Value,EWS-040_Score,EWS-040_Critical,EWS-041_Value,EWS-041_Score,EWS-041_Critical,EWS-042_Value,EWS-042_Score,EWS-042_Critical,EWS-043_Value,EWS-043_Score,EWS-043_Critical,Overall_Normalized_Score,Critical_Indicator_Override,Critical_Combination_Override,Critical_Combination,Risk_Band,Final_Status
BORR-0082,"Bhat, Murthy and Bhandari",KPLRZXIJLDSVRMMLY943700,EJBJW2294L,Chemicals,Kolkata,Healthy,AA-,181.77,259.07,158.74,102.78,67.8,61.39,25,False,1,25,False,1.69,0,False,0,0,False,28.61,50,False,2.34,0,False,-15.48,0,False,-0.51,25,False,26.84,50,False,-9.47,0,False,5.74,25,False,17.51,50,False,9.33,0,False,6.87,25,False,0.0,0,False,0,0,False,0,0,False,0,0.0,False,-0.85,0,False,False,0,False,False,0,False,-3.55,0,False,3.81,0,False,7.87,25,False,False,0,False,0,0,False,False,0,False,1,50,False,False,0,False,7.15,25,False,1,20.0,False,1,20.0,False,1,25,False,87.77,0,False,0,0.0,False,False,0,False,0,0.0,False,0.38,0,False,0.0,0,False,19.03,50,False,2.24,0,False,2.03,50,False,1.65,25,False,13.13953488372093,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0083,Sood PLC,IEDTXSHHLBVQHUHBD533377,KWPDV3252A,Engineering,Coimbatore,Watch,BBB,272.98,794.64,215.54,268.99,83.9,62.86,25,False,0,0,False,0.53,0,False,0,0,False,25.1,50,False,7.02,25,False,-3.02,0,False,-1.59,25,False,34.18,75,False,0.41,0,False,24.07,50,False,33.83,75,False,6.73,0,False,26.07,50,False,15.02,50,False,0,0,False,0,0,False,0,0.0,False,-9.89,0,False,False,0,False,False,0,False,21.0,50,False,13.75,50,False,5.01,25,False,False,0,False,2,50,False,True,100,True,0,0,False,False,0,False,15.49,50,False,0,0.0,False,3,60.0,False,5,25,False,80.22,0,False,1,20.0,False,False,0,False,1,20.0,False,19.21,50,False,18.49,50,False,4.83,0,False,1.51,25,False,2.28,50,False,1.38,50,False,25.58139534883721,True,True,Stretched debtors + rising provisions,Yellow,Critical
BORR-0084,"Dugar, Bhandari and Trivedi",YJKJUBYCLUSHRXXBF538184,FBMZP4052X,Renewable Energy,Gurugram,Healthy,AA+,79.73,107.96,76.76,49.38,81.3,49.34,0,False,0,0,False,3.55,0,False,0,0,False,7.91,25,False,7.11,25,False,-2.63,0,False,-1.88,25,False,9.71,25,False,4.26,0,False,9.66,25,False,3.29,0,False,6.65,0,False,0.0,0,False,6.24,25,False,0,0,False,0,0,False,1,25.0,False,0.16,0,False,False,0,False,False,0,False,6.84,25,False,6.04,25,False,11.63,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,6.68,25,False,0,0.0,False,0,0.0,False,2,25,False,85.07,0,False,0,0.0,False,False,0,False,1,20.0,False,15.45,50,False,0.0,0,False,10.32,50,False,2.09,0,False,1.41,25,False,1.89,25,False,10.930232558139535,False,False,,Green,Green
BORR-0085,Grewal Inc,JOURQPEQLOIGZDKFX581206,UIWFA6523Z,Manufacturing,Chennai,Stressed,BB,33.6,80.76,26.57,29.15,63.39,82.65,50,False,3,75,False,17.36,50,False,0,0,False,22.97,50,False,24.03,75,False,-21.95,0,False,-3.1,50,False,31.96,75,False,20.08,50,False,15.24,50,False,37.15,75,False,26.55,0,False,46.07,75,False,15.05,50,False,3,50,False,3,50,False,2,50.0,False,-4.78,0,False,False,0,False,False,0,False,43.67,75,False,12.89,50,False,30.49,75,False,False,0,False,0,0,False,False,0,False,0,0,False,True,100,False,27.33,75,False,2,40.0,False,1,20.0,False,3,25,False,53.91,0,False,1,20.0,False,False,0,False,2,40.0,False,12.1,50,False,14.09,50,False,17.59,50,False,1.42,50,False,3.46,75,False,1.04,75,False,40.58139534883721,False,True,Stretched debtors + rising provisions,Amber,Critical
BORR-0086,"Bir, Keer and Raval",QKCMVDFELPKHAIMHO890371,IKJSX1187I,Textiles,Surat,Watch,BBB+,56.85,109.75,56.7,41.0,52.98,53.57,25,False,1,25,False,9.48,25,False,0,0,False,23.61,50,False,0.72,0,False,-12.5,0,False,-2.63,50,False,28.96,50,False,19.42,50,False,0.62,0,False,19.47,50,False,15.43,0,False,13.72,25,False,17.15,50,False,0,0,False,0,0,False,0,0.0,False,-12.32,0,False,False,0,False,False,0,False,23.61,50,False,9.61,25,False,14.76,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,0.0,0,False,0,0.0,False,1,20.0,False,1,25,False,75.14,0,False,1,20.0,False,False,0,False,0,0.0,False,21.9,75,False,6.76,25,False,6.42,25,False,1.28,50,False,2.08,50,False,1.92,25,False,18.953488372093023,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0087,Koshy PLC,WYJWDUJLLTHHEPEOX735163,LNWRP9806Z,Renewable Energy,Surat,Healthy,A+,100.31,452.78,100.03,116.54,76.28,53.89,25,False,0,0,False,2.89,0,False,2,75,False,9.23,25,False,5.09,25,False,-11.33,0,False,1.41,25,False,12.07,25,False,0.83,0,False,14.01,25,False,3.28,0,False,1.41,0,False,0.4,0,False,0.0,0,False,0,0,False,0,0,False,1,25.0,False,-1.39,0,False,False,0,False,False,0,False,-1.38,0,False,3.57,0,False,6.37,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,3.71,0,False,0,0.0,False,1,20.0,False,1,25,False,85.68,0,False,0,0.0,False,False,0,False,0,0.0,False,2.99,0,False,3.99,0,False,7.13,25,False,2.29,0,False,1.47,25,False,1.74,25,False,9.186046511627907,False,True,Payment defaults + stretched creditors,Green,Critical
BORR-0088,"Baral, Bumb and Saini",QWLCSDBRLQGSREFKQ563303,DVGWS9008C,Renewable Energy,Coimbatore,Watch,BBB+,127.67,251.83,151.81,114.73,57.27,58.05,25,False,0,0,False,0.06,0,False,1,50,False,0.25,0,False,4.54,0,False,-6.9,0,False,-2.73,50,False,0.0,0,False,17.49,50,False,20.49,50,False,7.08,25,False,18.93,0,False,7.44,25,False,13.23,50,False,0,0,False,0,0,False,0,0.0,False,-9.42,0,False,False,0,False,False,0,False,23.06,50,False,10.79,50,False,12.49,25,False,True,100,False,0,0,False,False,0,False,1,50,False,False,0,False,10.47,50,False,1,20.0,False,1,20.0,False,5,25,False,75.16,0,False,0,0.0,False,False,0,False,0,0.0,False,20.27,75,False,1.89,0,False,4.69,0,False,1.6,25,False,2.42,50,False,1.67,25,False,20.697674418604652,False,True,Payment defaults + stretched creditors,Yellow,Critical
BORR-0089,"Virk, Mutti and Lal",VZJXAMIALXGSCBNLW166857,RBCPB5703N,Textiles,Pune,Healthy,AA-,40.51,106.72,48.87,33.07,73.45,47.66,0,False,0,0,False,1.45,0,False,0,0,False,15.82,50,False,0.0,0,False,6.76,0,False,0.46,25,False,15.48,50,False,1.55,0,False,4.8,0,False,0.0,0,False,3.66,0,False,12.94,25,False,16.22,50,False,0,0,False,0,0,False,0,0.0,False,-9.29,0,False,False,0,False,False,0,False,9.71,25,False,1.11,0,False,2.97,0,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,0.0,0,False,0,0.0,False,0,0.0,False,1,25,False,77.94,0,False,0,0.0,False,False,0,False,1,20.0,False,6.16,25,False,6.6,25,False,16.09,50,False,2.0,0,False,1.75,25,False,1.63,25,False,9.767441860465116,False,True,Non-core repayment source + rising unsecured loans,Green,Critical
BORR-0090,Murthy and Sons,OMMCVVRELULDFRMQE863214,HAYAJ8585V,Construction,Vadodara,Watch,BBB+,211.05,302.86,162.8,89.99,62.22,63.29,25,False,0,0,False,5.77,25,False,0,0,False,19.46,50,False,5.3,25,False,-2.16,0,False,-0.9,25,False,17.69,50,False,-0.01,0,False,12.43,25,False,23.27,50,False,16.79,0,False,0.0,0,False,5.82,25,False,1,25,False,0,0,False,0,0.0,False,-8.03,0,False,False,0,False,False,0,False,25.25,50,False,11.46,50,False,17.87,50,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,8.29,25,False,2,40.0,False,3,60.0,False,0,0,False,79.26,0,False,0,0.0,False,False,0,False,1,20.0,False,6.94,25,False,15.46,50,False,3.65,0,False,1.77,25,False,2.14,50,False,1.86,25,False,18.488372093023255,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0091,Randhawa-Deep,XYDBZVNTLYAHGCDTB568127,TVWBH1724M,Logistics,Kolkata,Healthy,AA+,50.45,199.75,57.49,62.17,46.72,49.23,0,False,1,25,False,0.0,0,False,0,0,False,6.48,25,False,7.74,25,False,2.15,0,False,-1.32,25,False,21.59,50,False,7.04,25,False,3.23,0,False,0.0,0,False,5.95,0,False,4.64,0,False,13.7,50,False,0,0,False,0,0,False,0,0.0,False,-1.44,0,False,False,0,False,False,0,False,16.59,50,False,7.29,25,False,0.0,0,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,11.15,50,False,1,20.0,False,0,0.0,False,2,25,False,89.07,0,False,0,0.0,False,False,0,False,1,20.0,False,5.85,25,False,7.69,25,False,8.43,25,False,1.92,25,False,1.07,25,False,1.91,25,False,13.13953488372093,False,False,,Green,Green
BORR-0092,"Mital, Shankar and Mutti",XSKSTYVKLHJEVQHNJ388519,BRSXF7999R,Logistics,Kolkata,Healthy,AA+,381.23,477.54,293.99,95.05,37.34,48.33,0,False,0,0,False,0.0,0,False,0,0,False,11.8,25,False,4.54,0,False,-6.18,0,False,1.03,25,False,8.24,25,False,-0.6,0,False,21.12,50,False,10.12,25,False,14.98,0,False,1.92,0,False,9.22,25,False,0,0,False,0,0,False,0,0.0,False,-9.5,0,False,False,0,False,False,0,False,10.73,25,False,11.29,50,False,0.0,0,False,False,0,False,1,25,False,False,0,False,1,50,False,False,0,False,0.0,0,False,0,0.0,False,0,0.0,False,1,25,False,85.15,0,False,0,0.0,False,False,0,False,0,0.0,False,0.0,0,False,5.45,25,False,2.49,0,False,2.08,0,False,1.41,25,False,1.71,25,False,9.883720930232558,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0093,Andra Group,NEJMFYRPLHHJWEZOB689704,NNRQE7363H,Renewable Energy,Chennai,Healthy,AA-,47.64,89.83,49.66,38.18,45.17,48.7,0,False,0,0,False,12.66,50,False,0,0,False,12.07,25,False,4.03,0,False,-4.47,0,False,0.44,25,False,16.22,50,False,-1.62,0,False,5.76,25,False,2.67,0,False,13.47,0,False,5.68,25,False,6.72,25,False,0,0,False,0,0,False,0,0.0,False,-5.1,0,False,False,0,False,False,0,False,9.09,25,False,6.36,25,False,0.0,0,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,9.45,25,False,0,0.0,False,0,0.0,False,1,25,False,83.36,0,False,1,20.0,False,False,0,False,0,0.0,False,0.0,0,False,10.89,50,False,4.42,0,False,1.87,25,False,0.98,0,False,1.83,25,False,10.348837209302326,False,True,Non-core repayment source + rising unsecured loans,Green,Critical
BORR-0094,"Chaudhry, Borah and Yogi",BIMVTTBCLGZYSXVRG602681,GKJAG4113X,Food Processing,Delhi,Watch,A-,99.94,130.63,85.99,23.82,72.34,59.74,25,False,1,25,False,0.82,0,False,0,0,False,4.43,0,False,5.09,25,False,-12.32,0,False,0.4,25,False,22.17,50,False,19.15,50,False,2.67,0,False,5.11,25,False,0.0,0,False,7.91,25,False,19.68,50,False,0,0,False,1,25,False,0,0.0,False,-7.73,0,False,False,0,False,False,0,False,24.83,50,False,0.0,0,False,15.75,50,False,False,0,False,0,0,False,False,0,False,1,50,False,False,0,False,4.87,0,False,0,0.0,False,1,20.0,False,1,25,False,74.42,0,False,2,40.0,False,False,0,False,0,0.0,False,23.47,75,False,11.24,50,False,16.76,50,False,1.63,25,False,2.27,50,False,1.66,25,False,19.41860465116279,False,True,Stretched debtors + rising provisions,Critical,Critical
BORR-0095,Toor LLC,RKYJMORULLJILQPOD941814,XPYKG7073K,Engineering,Ahmedabad,Watch,A-,69.37,122.47,69.49,48.54,37.29,57.75,25,False,0,0,False,8.59,25,False,0,0,False,15.91,50,False,10.49,50,False,-18.82,0,False,-0.69,25,False,20.33,50,False,6.61,25,False,1.7,0,False,17.69,50,False,11.35,0,False,17.13,50,False,9.78,25,False,0,0,False,1,25,False,0,0.0,False,-18.79,0,False,False,0,False,False,0,False,24.17,50,False,4.51,0,False,26.09,50,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,0.0,0,False,0,0.0,False,2,40.0,False,4,25,False,75.09,0,False,0,0.0,False,False,0,False,1,20.0,False,15.63,50,False,15.17,50,False,4.3,0,False,1.79,25,False,1.87,25,False,1.6,25,False,17.674418604651162,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0096,Palla Inc,JEGKHMSHLPRUVKIYP858705,UXPOF6770F,Construction,Pune,Stressed,BB,15.05,50.0,11.88,12.06,71.02,77.86,50,False,1,25,False,19.76,50,False,3,100,True,32.5,75,False,14.0,50,False,-17.88,0,False,-2.91,50,False,23.03,50,False,35.22,75,False,13.76,25,False,54.87,100,True,22.49,0,False,25.57,50,False,7.32,25,False,0,0,False,1,25,False,0,0.0,False,-11.46,0,False,False,0,False,True,100,False,40.04,75,False,15.54,50,False,14.28,25,False,True,100,False,2,50,False,False,0,False,1,50,False,False,0,False,16.49,50,False,2,40.0,False,3,60.0,False,7,50,False,61.24,0,False,2,40.0,False,False,0,False,1,20.0,False,19.63,50,False,16.59,50,False,19.64,50,False,1.48,50,False,2.39,50,False,1.3,50,False,40.93023255813954,True,True,Stretched debtors + rising provisions,Amber,Critical
BORR-0097,Pingle LLC,VBYANEUHLCWEAGQOL163386,TUVTP8993A,Infrastructure,Mumbai,Healthy,AAA,192.63,243.74,181.39,118.22,61.61,58.23,25,False,0,0,False,2.51,0,False,0,0,False,3.81,0,False,1.39,0,False,-5.57,0,False,1.82,25,False,1.97,0,False,1.35,0,False,9.68,25,False,7.31,25,False,0.0,0,False,7.39,25,False,5.76,25,False,0,0,False,1,25,False,0,0.0,False,1.13,0,False,False,0,False,False,0,False,4.14,0,False,8.91,25,False,6.77,25,False,False,0,False,0,0,False,True,100,True,0,0,False,False,0,False,0.0,0,False,0,0.0,False,1,20.0,False,2,25,False,74.71,0,False,0,0.0,False,False,0,False,2,40.0,False,26.28,75,False,8.39,25,False,6.89,25,False,1.98,25,False,1.62,25,False,1.57,25,False,14.186046511627907,True,False,,Green,Critical
BORR-0098,Sarma PLC,QWVNZFDDLQEHGTQIL380310,ZMCLM8520S,Manufacturing,Bengaluru,Healthy,AAA,141.84,235.35,110.06,57.93,84.51,50.64,25,False,1,25,False,0.0,0,False,0,0,False,12.54,25,False,5.55,25,False,-8.88,0,False,-0.21,25,False,-16.09,0,False,-1.6,0,False,-3.01,0,False,6.3,25,False,3.54,0,False,15.98,50,False,0.0,0,False,1,25,False,2,25,False,0,0.0,False,-3.52,0,False,False,0,False,False,0,False,11.79,25,False,13.28,50,False,3.89,0,False,False,0,False,0,0,False,False,0,False,1,50,False,False,0,False,18.18,50,False,0,0.0,False,0,0.0,False,3,25,False,94.65,0,False,0,0.0,False,False,0,False,0,0.0,False,7.63,25,False,14.66,50,False,13.79,50,False,1.85,25,False,1.33,25,False,1.67,25,False,15.116279069767442,False,True,Non-core repayment source + rising unsecured loans,Green,Critical
BORR-0099,"Mittal, Wadhwa and Anand",YBCMMMRPLBUAWFCPN776234,ZKSDQ1697H,Renewable Energy,Bengaluru,Healthy,A,152.72,182.2,117.85,32.47,80.06,48.24,0,False,1,25,False,0.0,0,False,1,50,False,16.64,50,False,2.27,0,False,-9.82,0,False,-2.64,50,False,-6.99,0,False,5.51,25,False,-17.24,0,False,16.89,50,False,8.88,0,False,12.71,25,False,14.43,50,False,0,0,False,0,0,False,0,0.0,False,-2.76,0,False,False,0,False,False,0,False,8.54,25,False,0.0,0,False,14.98,25,False,False,0,False,0,0,False,False,0,False,2,75,False,False,0,False,3.96,0,False,0,0.0,False,2,40.0,False,1,25,False,77.64,0,False,0,0.0,False,False,0,False,0,0.0,False,13.47,50,False,4.34,0,False,2.48,0,False,1.7,25,False,1.13,25,False,1.53,25,False,14.883720930232558,False,True,Non-core repayment source + rising unsecured loans,Green,Critical
BORR-0100,"Mistry, Chawla and Desai",RSVBFKAGLSEYWMCJF691353,HSMVR6435M,Power,Noida,Watch,BBB+,52.25,143.37,62.41,23.84,71.99,61.99,25,False,0,0,False,0.4,0,False,2,75,False,0.0,0,False,14.8,50,False,-3.69,0,False,-4.36,50,False,17.38,50,False,8.59,25,False,15.49,50,False,38.36,75,False,20.55,0,False,21.09,50,False,9.27,25,False,0,0,False,1,25,False,0,0.0,False,-2.72,0,False,False,0,False,True,100,False,13.36,25,False,2.72,0,False,14.45,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,8.1,25,False,1,20.0,False,0,0.0,False,5,25,False,67.42,0,False,0,0.0,False,False,0,False,0,0.0,False,24.0,75,False,9.16,25,False,11.39,50,False,1.7,25,False,2.47,50,False,1.46,50,False,23.13953488372093,False,True,Stretched debtors + rising provisions,Yellow,Critical
BORR-0101,D’Alia-Chhabra,DNHCKTYTLTMYKAUIZ572436,PHLRM8075F,Construction,Surat,Watch,A-,37.62,50.0,29.22,16.26,64.29,60.52,25,False,1,25,False,6.16,25,False,0,0,False,24.93,50,False,3.62,0,False,-15.84,0,False,-0.73,25,False,10.99,25,False,19.45,50,False,27.6,50,False,14.48,25,False,21.21,0,False,4.46,0,False,18.16,50,False,0,0,False,1,25,False,0,0.0,False,-7.75,0,False,False,0,False,True,100,False,10.68,25,False,6.41,25,False,20.56,50,False,False,0,False,1,25,False,False,0,False,1,50,False,False,0,False,11.95,50,False,0,0.0,False,0,0.0,False,1,25,False,64.07,0,False,0,0.0,False,False,0,False,0,0.0,False,12.86,50,False,11.02,50,False,15.22,50,False,1.72,25,False,1.95,25,False,1.7,25,False,22.093023255813954,False,True,Stretched debtors + rising provisions,Yellow,Critical
BORR-0102,"Dugal, Magar and Manda",IEMWZUEXLMKLDCAJO477400,YIDEC4070N,Trading,Kolkata,Healthy,AAA,71.75,119.03,62.03,51.1,62.85,55.9,25,False,0,0,False,8.18,25,False,0,0,False,11.15,25,False,2.02,0,False,10.19,0,False,-2.25,50,False,7.01,25,False,-0.13,0,False,7.79,25,False,0.0,0,False,3.47,0,False,0.0,0,False,7.52,25,False,0,0,False,1,25,False,0,0.0,False,-15.61,0,False,False,0,False,False,0,False,19.21,50,False,5.48,25,False,1.68,0,False,False,0,False,1,25,False,False,0,False,0,0,False,False,0,False,3.21,0,False,0,0.0,False,1,20.0,False,2,25,False,80.17,0,False,0,0.0,False,False,0,False,0,0.0,False,0.0,0,False,11.11,50,False,7.76,25,False,1.94,25,False,1.68,25,False,1.91,25,False,12.093023255813954,False,False,,Green,Green
BORR-0103,"Kade, Oza and Jani",ZKMAJNMYLCXRHSQFV499226,FEIJI9079E,Steel,Delhi,Healthy,A+,18.06,128.67,21.33,35.24,43.36,59.15,25,False,0,0,False,9.61,25,False,0,0,False,2.51,0,False,4.64,0,False,3.07,0,False,-2.11,50,False,3.77,0,False,20.04,50,False,5.17,25,False,1.57,0,False,15.05,0,False,7.44,25,False,0.0,0,False,0,0,False,0,0,False,1,25.0,False,1.45,0,False,False,0,False,False,0,False,-1.96,0,False,2.32,0,False,15.94,50,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,13.66,50,False,0,0.0,False,0,0.0,False,1,25,False,88.26,0,False,1,20.0,False,False,0,False,0,0.0,False,8.48,25,False,6.13,25,False,2.24,0,False,1.86,25,False,1.66,25,False,2.01,0,False,10.930232558139535,False,False,,Green,Green
BORR-0104,"Lalla, Tiwari and Suresh",XUPTTGODLEJAMKTMZ445549,OKNUT3230J,Chemicals,Hyderabad,Healthy,AA+,33.15,81.27,35.8,14.38,65.16,51.14,25,False,1,25,False,0.0,0,False,0,0,False,9.2,25,False,3.94,0,False,3.75,0,False,-0.01,25,False,-9.44,0,False,6.85,25,False,3.45,0,False,0.0,0,False,11.18,0,False,3.08,0,False,2.86,0,False,0,0,False,0,0,False,1,25.0,False,-3.27,0,False,False,0,False,False,0,False,6.03,25,False,1.31,0,False,14.95,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,10.42,50,False,0,0.0,False,1,20.0,False,0,0,False,90.24,0,False,0,0.0,False,False,0,False,0,0.0,False,9.37,25,False,0.98,0,False,0.0,0,False,2.07,0,False,2.01,50,False,2.02,0,False,8.023255813953488,False,False,,Green,Green
BORR-0105,Behl-Chanda,XWUPSZHKLMIZMLDSG720995,RFVYR1440X,Food Processing,Kolkata,Watch,BBB+,67.07,154.27,52.22,75.22,82.15,66.04,25,False,1,25,False,11.9,50,False,2,75,False,2.05,0,False,14.27,50,False,-18.86,0,False,-2.23,50,False,8.99,25,False,16.68,50,False,13.73,25,False,0.0,0,False,18.93,0,False,10.22,25,False,19.11,50,False,0,0,False,1,25,False,0,0.0,False,-8.74,0,False,False,0,False,False,0,False,25.28,50,False,16.39,50,False,7.46,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,17.48,50,False,1,20.0,False,0,0.0,False,2,25,False,73.18,0,False,1,20.0,False,False,0,False,2,40.0,False,15.35,50,False,8.75,25,False,13.81,50,False,1.71,25,False,2.16,50,False,1.48,50,False,23.372093023255815,False,True,Payment defaults + stretched creditors,Yellow,Critical
BORR-0106,"Sampath, Malhotra and Basu",VPEUJHIVLEWNZMCOT602514,SMRQW7853R,Trading,Mumbai,Healthy,AA-,106.67,271.52,88.19,106.57,74.54,49.55,0,False,0,0,False,2.11,0,False,1,50,False,0.0,0,False,6.74,25,False,-10.78,0,False,-2.18,50,False,15.34,50,False,9.22,25,False,22.6,50,False,24.25,50,False,18.26,0,False,0.0,0,False,12.23,50,False,0,0,False,0,0,False,1,25.0,False,-1.25,0,False,False,0,False,False,0,False,4.61,0,False,7.71,25,False,2.72,0,False,False,0,False,0,0,False,False,0,False,1,50,False,False,0,False,15.27,50,False,0,0.0,False,0,0.0,False,1,25,False,76.42,0,False,2,40.0,False,False,0,False,1,20.0,False,5.75,25,False,4.71,0,False,8.32,25,False,1.93,25,False,1.87,25,False,1.96,25,False,16.511627906976745,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0107,Nath and Sons,VVLFUTBSLUVUMYKZN211090,ADIHQ9499R,Trading,Jaipur,Healthy,AA+,475.48,1195.34,564.37,446.3,69.38,56.86,25,False,0,0,False,0.0,0,False,0,0,False,0.0,0,False,6.8,25,False,-8.26,0,False,0.11,25,False,-1.81,0,False,19.0,50,False,-1.17,0,False,12.24,25,False,15.18,0,False,2.29,0,False,12.89,50,False,2,25,False,1,25,False,2,50.0,False,-9.9,0,False,False,0,False,False,0,False,6.02,25,False,2.5,0,False,13.57,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,2.1,0,False,0,0.0,False,1,20.0,False,1,25,False,81.56,0,False,0,0.0,False,False,0,False,0,0.0,False,5.21,25,False,8.63,25,False,6.6,25,False,2.22,0,False,1.45,25,False,2.1,0,False,11.511627906976743,False,False,,Green,Green
BORR-0108,"Lala, Edwin and Sathe",ELAPDJNCLDXELJKOZ316916,QPLPD8178X,Pharmaceuticals,Vadodara,Healthy,A+,90.86,215.85,83.03,90.73,57.62,50.2,25,False,1,25,False,9.82,25,False,0,0,False,0.0,0,False,7.73,25,False,-19.7,0,False,-1.22,25,False,8.01,25,False,3.03,0,False,16.33,50,False,14.77,25,False,19.71,0,False,5.84,25,False,13.53,50,False,0,0,False,0,0,False,0,0.0,False,-7.42,0,False,False,0,False,False,0,False,5.65,25,False,0.0,0,False,16.11,50,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,4.09,0,False,1,20.0,False,0,0.0,False,0,0,False,88.43,0,False,0,0.0,False,False,0,False,0,0.0,False,4.7,0,False,5.04,25,False,16.09,50,False,1.86,25,False,1.95,25,False,1.77,25,False,12.674418604651162,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0109,"Sane, Andra and Choudhury",DVZFXHQFLRFKRNOHZ524723,UFFUV8080M,Manufacturing,Mumbai,Healthy,A,182.69,234.52,149.18,44.62,71.87,55.86,25,False,0,0,False,0.14,0,False,0,0,False,12.85,25,False,0.0,0,False,-6.65,0,False,1.2,25,False,11.55,25,False,2.09,0,False,1.22,0,False,33.85,75,False,0.0,0,False,7.41,25,False,0.0,0,False,1,25,False,0,0,False,0,0.0,False,2.82,0,False,False,0,False,False,0,False,17.74,50,False,2.05,0,False,5.75,25,False,False,0,False,0,0,False,True,100,True,0,0,False,False,0,False,22.24,75,False,0,0.0,False,1,20.0,False,3,25,False,81.67,0,False,0,0.0,False,False,0,False,0,0.0,False,0.0,0,False,12.41,50,False,3.98,0,False,1.86,25,False,1.31,25,False,1.94,25,False,15.0,True,True,Stretched debtors + rising provisions,Green,Critical
