Borrower_ID,Indicator_ID,Indicator_Name,Category,Score,Severity,Critical_Indicator,Final_Status
BORR-0085,EWS-043,Current Ratio,Liquidity,75.0,High,False,Critical
BORR-0085,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0086,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0086,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0086,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0086,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0086,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0086,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0086,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0086,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Critical
BORR-0086,EWS-041,DSCR,Debt Servicing,50.0,Medium,True,Critical
BORR-0086,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0086,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0087,EWS-004,Payment Defaults,Repayment Behaviour,75.0,High,True,Critical
BORR-0087,CRITICAL-COMBO,Payment defaults + stretched creditors,Critical Combination,100.0,Critical,True,Critical
BORR-0088,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0088,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0088,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0088,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0088,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0088,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0088,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0088,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0088,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0088,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0088,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Critical
BORR-0088,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0088,CRITICAL-COMBO,Payment defaults + stretched creditors,Critical Combination,100.0,Critical,True,Critical
BORR-0089,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0089,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0089,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0089,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0089,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0090,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0090,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0090,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0090,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0090,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0090,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0090,EWS-031,Adverse News,External Risk,40.0,Medium,False,Critical
BORR-0090,EWS-032,Customer Complaint Severity,Operational Risk,60.0,High,False,Critical
BORR-0090,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0090,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0090,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0091,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Green
BORR-0091,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Green
BORR-0091,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Green
BORR-0091,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Green
BORR-0092,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0092,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0092,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0092,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0093,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0093,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0093,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0093,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0094,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0094,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0094,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0094,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0094,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0094,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0094,EWS-035,Adverse Site Visit,Operations,40.0,Medium,True,Critical
BORR-0094,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Critical
BORR-0094,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0094,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0094,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0094,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0095,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0095,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0095,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0095,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0095,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0095,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0095,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0095,EWS-032,Customer Complaint Severity,Operational Risk,40.0,Medium,False,Critical
BORR-0095,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0095,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0095,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0096,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0096,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0096,EWS-004,Payment Defaults,Repayment Behaviour,100.0,Critical,True,Critical
BORR-0096,EWS-005,Non-Core Repayment Source,Repayment Behaviour,75.0,High,True,Critical
BORR-0096,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0096,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0096,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0096,EWS-010,Increase in Inventory Days,Working Capital,75.0,High,False,Critical
BORR-0096,EWS-012,Increase in Provisions,Financial Performance,100.0,Critical,True,Critical
BORR-0096,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0096,EWS-021,Management Change,Governance,100.0,Critical,False,Critical
BORR-0096,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0096,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0096,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0096,EWS-026,Statutory Payment Delay,Compliance,50.0,Medium,False,Critical
BORR-0096,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0096,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0096,EWS-031,Adverse News,External Risk,40.0,Medium,False,Critical
BORR-0096,EWS-032,Customer Complaint Severity,Operational Risk,60.0,High,False,Critical
BORR-0096,EWS-033,Workforce Disruption,Operational Risk,50.0,Medium,False,Critical
BORR-0096,EWS-035,Adverse Site Visit,Operations,40.0,Medium,True,Critical
BORR-0096,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0096,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0096,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0096,EWS-041,DSCR,Debt Servicing,50.0,Medium,True,Critical
BORR-0096,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0096,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0096,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0097,EWS-027,Regulatory Event,Compliance,100.0,Critical,True,Critical
BORR-0097,EWS-037,ESG Action / Event,ESG,40.0,Medium,False,Critical
BORR-0097,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Critical
BORR-0098,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0098,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0098,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0098,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0098,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0098,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0098,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0099,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0099,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0099,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0099,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0099,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0099,EWS-028,Litigation,Legal,75.0,High,True,Critical
BORR-0099,EWS-032,Customer Complaint Severity,Operational Risk,40.0,Medium,False,Critical
BORR-0099,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0099,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0100,EWS-004,Payment Defaults,Repayment Behaviour,75.0,High,True,Critical
BORR-0100,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0100,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0100,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0100,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0100,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0100,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0100,EWS-021,Management Change,Governance,100.0,Critical,False,Critical
BORR-0100,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Critical
BORR-0100,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0100,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0100,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0100,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0101,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0101,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0101,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0101,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0101,EWS-021,Management Change,Governance,100.0,Critical,False,Critical
BORR-0101,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0101,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0101,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0101,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0101,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0101,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0101,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0102,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0102,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Green
BORR-0102,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Green
BORR-0103,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0103,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Green
BORR-0103,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Green
BORR-0103,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Green
BORR-0104,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Green
BORR-0104,EWS-042,Leverage,Leverage,50.0,Medium,False,Green
BORR-0105,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0105,EWS-004,Payment Defaults,Repayment Behaviour,75.0,High,True,Critical
BORR-0105,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0105,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0105,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0105,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0105,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0105,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0105,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0105,EWS-037,ESG Action / Event,ESG,40.0,Medium,False,Critical
BORR-0105,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0105,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0105,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0105,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0105,CRITICAL-COMBO,Payment defaults + stretched creditors,Critical Combination,100.0,Critical,True,Critical
BORR-0106,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0106,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0106,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0106,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0106,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0106,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0106,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0106,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0106,EWS-035,Adverse Site Visit,Operations,40.0,Medium,True,Critical
BORR-0106,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0107,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Green
BORR-0107,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Green
BORR-0107,EWS-018,External Rating Downgrade,Rating,50.0,Medium,True,Green
BORR-0108,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0108,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0108,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0108,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0108,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0109,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0109,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0109,EWS-027,Regulatory Event,Compliance,100.0,Critical,True,Critical
BORR-0109,EWS-030,Sector Growth Gap,Sector Risk,75.0,High,False,Critical
BORR-0109,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0109,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0110,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0110,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,75.0,High,False,Critical
BORR-0110,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0110,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0110,EWS-009,Increase in Debtor Days,Working Capital,75.0,High,True,Critical
BORR-0110,EWS-010,Increase in Inventory Days,Working Capital,75.0,High,False,Critical
BORR-0110,EWS-011,Increase in Creditor Days,Working Capital,75.0,High,True,Critical
BORR-0110,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0110,EWS-014,Increase in Unsecured Loans,Leverage,75.0,High,True,Critical
BORR-0110,EWS-015,Finance Cost Growth Gap,Financial Performance,75.0,High,False,Critical
BORR-0110,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0110,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0110,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0110,EWS-028,Litigation,Legal,75.0,High,True,Critical
BORR-0110,EWS-030,Sector Growth Gap,Sector Risk,75.0,High,False,Critical
BORR-0110,EWS-033,Workforce Disruption,Operational Risk,50.0,Medium,False,Critical
BORR-0110,EWS-035,Adverse Site Visit,Operations,60.0,High,True,Critical
BORR-0110,EWS-037,ESG Action / Event,ESG,40.0,Medium,False,Critical
BORR-0110,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Critical
BORR-0110,EWS-040,Inventory Valuation Change,Financial Reporting,75.0,High,False,Critical
BORR-0110,EWS-041,DSCR,Debt Servicing,50.0,Medium,True,Critical
BORR-0110,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0110,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0110,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0111,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0111,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0111,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0111,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0112,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0112,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0112,EWS-004,Payment Defaults,Repayment Behaviour,75.0,High,True,Critical
BORR-0112,EWS-005,Non-Core Repayment Source,Repayment Behaviour,75.0,High,True,Critical
BORR-0112,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0112,EWS-008,EBITDA Margin Deterioration,Financial Performance,75.0,High,False,Critical
BORR-0112,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0112,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0112,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0112,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0112,EWS-014,Increase in Unsecured Loans,Leverage,75.0,High,True,Critical
BORR-0112,EWS-015,Finance Cost Growth Gap,Financial Performance,75.0,High,False,Critical
BORR-0112,EWS-016,LC Events,Trade Finance,50.0,Medium,False,Critical
BORR-0112,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0112,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0112,EWS-026,Statutory Payment Delay,Compliance,50.0,Medium,False,Critical
BORR-0112,EWS-027,Regulatory Event,Compliance,100.0,Critical,True,Critical
BORR-0112,EWS-028,Litigation,Legal,75.0,High,True,Critical
BORR-0112,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0112,EWS-031,Adverse News,External Risk,40.0,Medium,False,Critical
BORR-0112,EWS-037,ESG Action / Event,ESG,40.0,Medium,False,Critical
BORR-0112,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0112,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0112,EWS-041,DSCR,Debt Servicing,50.0,Medium,True,Critical
BORR-0112,EWS-042,Leverage,Leverage,75.0,High,False,Critical
BORR-0112,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0112,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0113,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0113,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0113,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0113,CRITICAL-COMBO,Payment defaults + stretched creditors,Critical Combination,100.0,Critical,True,Critical
BORR-0114,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0114,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Green
BORR-0114,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Green
BORR-0115,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0115,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0115,EWS-035,Adverse Site Visit,Operations,40.0,Medium,True,Critical
BORR-0115,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0115,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0116,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Green
BORR-0116,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Green
BORR-0116,EWS-028,Litigation,Legal,50.0,Medium,True,Green
BORR-0116,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Green
BORR-0117,EWS-004,Payment Defaults,Repayment Behaviour,75.0,High,True,Green
BORR-0117,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0117,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Green
BORR-0117,EWS-042,Leverage,Leverage,50.0,Medium,False,Green
BORR-0118,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0118,EWS-018,External Rating Downgrade,Rating,50.0,Medium,True,Critical
BORR-0118,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0118,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0119,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0119,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0119,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0119,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0119,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0119,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0119,EWS-037,ESG Action / Event,ESG,40.0,Medium,False,Critical
BORR-0119,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0119,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0119,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0119,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0120,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0120,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0120,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0120,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0120,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0120,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0120,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0120,EWS-031,Adverse News,External Risk,40.0,Medium,False,Critical
BORR-0120,EWS-032,Customer Complaint Severity,Operational Risk,60.0,High,False,Critical
BORR-0120,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0120,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0120,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0121,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0121,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0121,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0121,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0121,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0121,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0121,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0121,EWS-017,BG Events,Trade Finance,50.0,Medium,False,Critical
BORR-0121,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0121,EWS-028,Litigation,Legal,75.0,High,True,Critical
BORR-0121,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0121,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0122,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Green
BORR-0122,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Green
BORR-0122,EWS-028,Litigation,Legal,75.0,High,True,Green
BORR-0123,EWS-001,High Bank Utilization,Liquidity,75.0,High,False,Critical
